ExperimentName	Subject	Session	Clock.Information	cross800x600	DataFile.Basename	Display.RefreshRate	ExperimentVersion	Group	instructionfMRI	RandomSeed	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StudioVersion	thanks	Block	Correct1	Correct2	ID	Left	Mid	Procedure	Right	Running	Slide1.ACC	Slide1.CRESP	Slide1.DurationError	Slide1.OnsetDelay	Slide1.OnsetTime	Slide1.OnsetToOnsetTime	Slide1.RESP	Slide1.RT	Slide1.RTTime	triallist	triallist.Cycle	triallist.Sample	type
Emotion_fMRI	6	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2240906</Frequency><Timestamp dt:dt="r8">210070690441</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\cross800x600	Emotion_fMRI-6-1	60.008	1.0.0.61	1	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\instructionfMRI	-382268516	Standard	2.0.10.356	2.0.10.356	07-23-2016	2016/7/23 3:24	11:24:33	2.0.10.252	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\thanks	11	1	3	11	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\hori.bmp	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\hori.bmp	trialproc	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\vert.bmp	triallist	1	1	-19	19	149541	0	1	1693	151234	11	2	11	22
Emotion_fMRI	6	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2240906</Frequency><Timestamp dt:dt="r8">210070690441</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\cross800x600	Emotion_fMRI-6-1	60.008	1.0.0.61	1	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\instructionfMRI	-382268516	Standard	2.0.10.356	2.0.10.356	07-23-2016	2016/7/23 3:24	11:24:33	2.0.10.252	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\thanks	12	2	4	12	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\vert.bmp	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\hori.bmp	trialproc	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\hori.bmp	triallist	1	2	-18	18	154540	0	2	2798	157338	12	2	12	22
Emotion_fMRI	6	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2240906</Frequency><Timestamp dt:dt="r8">210070690441</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\cross800x600	Emotion_fMRI-6-1	60.008	1.0.0.61	1	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\instructionfMRI	-382268516	Standard	2.0.10.356	2.0.10.356	07-23-2016	2016/7/23 3:24	11:24:33	2.0.10.252	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\thanks	13	1	3	13	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\hori.bmp	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\hori.bmp	trialproc	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\vert.bmp	triallist	1	1	-18	18	159540	0	1	1206	160746	13	2	13	22
Emotion_fMRI	6	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2240906</Frequency><Timestamp dt:dt="r8">210070690441</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\cross800x600	Emotion_fMRI-6-1	60.008	1.0.0.61	1	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\instructionfMRI	-382268516	Standard	2.0.10.356	2.0.10.356	07-23-2016	2016/7/23 3:24	11:24:33	2.0.10.252	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\thanks	14	1	3	14	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\vert.bmp	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\vert.bmp	trialproc	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\hori.bmp	triallist	1	1	-18	18	164540	0	1	1414	165954	14	2	14	22
Emotion_fMRI	6	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2240906</Frequency><Timestamp dt:dt="r8">210070690441</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\cross800x600	Emotion_fMRI-6-1	60.008	1.0.0.61	1	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\instructionfMRI	-382268516	Standard	2.0.10.356	2.0.10.356	07-23-2016	2016/7/23 3:24	11:24:33	2.0.10.252	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\thanks	15	0	0	15	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\333.bmp	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\000.bmp	trialproc	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\444.bmp	triallist	0		-17	17	169539	0		0	0	15	2	15	50
Emotion_fMRI	6	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2240906</Frequency><Timestamp dt:dt="r8">210070690441</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\cross800x600	Emotion_fMRI-6-1	60.008	1.0.0.61	1	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\instructionfMRI	-382268516	Standard	2.0.10.356	2.0.10.356	07-23-2016	2016/7/23 3:24	11:24:33	2.0.10.252	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\thanks	16	1	3	16	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\hori.bmp	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\hori.bmp	trialproc	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\vert.bmp	triallist	1	1	-17	17	174539	0	1	1399	175938	16	2	16	22
Emotion_fMRI	6	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2240906</Frequency><Timestamp dt:dt="r8">210070690441</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\cross800x600	Emotion_fMRI-6-1	60.008	1.0.0.61	1	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\instructionfMRI	-382268516	Standard	2.0.10.356	2.0.10.356	07-23-2016	2016/7/23 3:24	11:24:33	2.0.10.252	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\thanks	17	1	3	17	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\vert.bmp	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\vert.bmp	trialproc	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\hori.bmp	triallist	1	1	-17	17	179539	0	1	847	180386	17	2	17	22
Emotion_fMRI	6	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2240906</Frequency><Timestamp dt:dt="r8">210070690441</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\cross800x600	Emotion_fMRI-6-1	60.008	1.0.0.61	1	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\instructionfMRI	-382268516	Standard	2.0.10.356	2.0.10.356	07-23-2016	2016/7/23 3:24	11:24:33	2.0.10.252	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\thanks	18	1	3	18	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\vert.bmp	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\vert.bmp	trialproc	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\hori.bmp	triallist	1	1	-5	5	184527	0	1	707	185234	18	2	18	22
Emotion_fMRI	6	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2240906</Frequency><Timestamp dt:dt="r8">210070690441</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\cross800x600	Emotion_fMRI-6-1	60.008	1.0.0.61	1	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\instructionfMRI	-382268516	Standard	2.0.10.356	2.0.10.356	07-23-2016	2016/7/23 3:24	11:24:33	2.0.10.252	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\thanks	19	2	4	19	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\hori.bmp	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\vert.bmp	trialproc	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\vert.bmp	triallist	1	2	-5	5	189527	0	2	2211	191738	19	2	19	22
Emotion_fMRI	6	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2240906</Frequency><Timestamp dt:dt="r8">210070690441</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\cross800x600	Emotion_fMRI-6-1	60.008	1.0.0.61	1	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\instructionfMRI	-382268516	Standard	2.0.10.356	2.0.10.356	07-23-2016	2016/7/23 3:24	11:24:33	2.0.10.252	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\thanks	20	2	4	20	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\hori.bmp	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\vert.bmp	trialproc	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\vert.bmp	triallist	1	2	-4	4	194526	0	2	1876	196402	20	2	20	22
Emotion_fMRI	6	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2240906</Frequency><Timestamp dt:dt="r8">210070690441</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\cross800x600	Emotion_fMRI-6-1	60.008	1.0.0.61	1	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\instructionfMRI	-382268516	Standard	2.0.10.356	2.0.10.356	07-23-2016	2016/7/23 3:24	11:24:33	2.0.10.252	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\thanks	21	2	4	21	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\vert.bmp	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\hori.bmp	trialproc	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\hori.bmp	triallist	1	2	-3	3	199525	0	2	1893	201418	21	2	21	22
Emotion_fMRI	6	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2240906</Frequency><Timestamp dt:dt="r8">210070690441</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\cross800x600	Emotion_fMRI-6-1	60.008	1.0.0.61	1	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\instructionfMRI	-382268516	Standard	2.0.10.356	2.0.10.356	07-23-2016	2016/7/23 3:24	11:24:33	2.0.10.252	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\thanks	22	0	0	22	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\111.bmp	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\000.bmp	trialproc	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\222.bmp	triallist	0		-3	3	204525	0		0	0	22	2	22	40
Emotion_fMRI	6	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2240906</Frequency><Timestamp dt:dt="r8">210070690441</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\cross800x600	Emotion_fMRI-6-1	60.008	1.0.0.61	1	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\instructionfMRI	-382268516	Standard	2.0.10.356	2.0.10.356	07-23-2016	2016/7/23 3:24	11:24:33	2.0.10.252	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\thanks	23	1	3	23	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\AM34.bmp	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\AM19.bmp	trialproc	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\FM4.bmp	triallist	0		-2	2	209524	0		0	0	23	2	23	11
Emotion_fMRI	6	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2240906</Frequency><Timestamp dt:dt="r8">210070690441</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\cross800x600	Emotion_fMRI-6-1	60.008	1.0.0.61	1	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\instructionfMRI	-382268516	Standard	2.0.10.356	2.0.10.356	07-23-2016	2016/7/23 3:24	11:24:33	2.0.10.252	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\thanks	24	1	3	24	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\AM14.bmp	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\AM6.bmp	trialproc	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\FM25.bmp	triallist	0		-1	1	214523	0		0	0	24	2	24	11
Emotion_fMRI	6	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2240906</Frequency><Timestamp dt:dt="r8">210070690441</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\cross800x600	Emotion_fMRI-6-1	60.008	1.0.0.61	1	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\instructionfMRI	-382268516	Standard	2.0.10.356	2.0.10.356	07-23-2016	2016/7/23 3:24	11:24:33	2.0.10.252	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\thanks	25	2	4	25	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\FF23.bmp	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\AF1.bmp	trialproc	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\AF22.bmp	triallist	0	2	-1	1	219523	0	1	1743	221266	25	2	25	11
Emotion_fMRI	6	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2240906</Frequency><Timestamp dt:dt="r8">210070690441</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\cross800x600	Emotion_fMRI-6-1	60.008	1.0.0.61	1	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\instructionfMRI	-382268516	Standard	2.0.10.356	2.0.10.356	07-23-2016	2016/7/23 3:24	11:24:33	2.0.10.252	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\thanks	26	1	3	26	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\AF16.bmp	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\AF13.bmp	trialproc	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\FF10.bmp	triallist	1	1	0	0	224522	0	1	2152	226674	26	2	26	11
Emotion_fMRI	6	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2240906</Frequency><Timestamp dt:dt="r8">210070690441</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\cross800x600	Emotion_fMRI-6-1	60.008	1.0.0.61	1	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\instructionfMRI	-382268516	Standard	2.0.10.356	2.0.10.356	07-23-2016	2016/7/23 3:24	11:24:33	2.0.10.252	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\thanks	27	2	4	27	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\FF17.bmp	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\AF8.bmp	trialproc	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\AF23.bmp	triallist	0	2	0	0	229522	0	1	3528	233050	27	2	27	11
Emotion_fMRI	6	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2240906</Frequency><Timestamp dt:dt="r8">210070690441</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\cross800x600	Emotion_fMRI-6-1	60.008	1.0.0.61	1	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\instructionfMRI	-382268516	Standard	2.0.10.356	2.0.10.356	07-23-2016	2016/7/23 3:24	11:24:33	2.0.10.252	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\thanks	28	2	4	28	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\FM21.bmp	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\AM37.bmp	trialproc	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\AM5.bmp	triallist	1	2	-16	16	234538	0	2	4288	238826	28	2	28	11
Emotion_fMRI	6	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2240906</Frequency><Timestamp dt:dt="r8">210070690441</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-07-23T03:24:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\cross800x600	Emotion_fMRI-6-1	60.008	1.0.0.61	1	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\instructionfMRI	-382268516	Standard	2.0.10.356	2.0.10.356	07-23-2016	2016/7/23 3:24	11:24:33	2.0.10.252	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\thanks	29	0	0	29	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\111.bmp	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\000.bmp	trialproc	C:\Users\iCAN\Desktop\HanProject\programs\\Emotion_fMRI\stimulus\222.bmp	triallist	0		-15	15	239537	0		0	0	29	2	29	40
